gser ltar dri ma med pa'i 'od kyi rgyan|<place> Kanakavimalaprabhāvyūha (Skt: kanakavimalaprabhāvyūha): A world realm in the eastern direction. Also called Kanakavimalaprabhā. (Original glossary entry: https://84000.co/glossary/entity-15473.html)
gser ltar dri ma med pa'i 'od|<place> Kanakavimalaprabhā (Skt: kanakavimalaprabhā): A world realm in the eastern direction. Also called Kanakavimalaprabhāvyūha. (Original glossary entry: https://84000.co/glossary/entity-15472.html)
gser ltar gsal ba|<person> Shining Like Gold: A goddess present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35698.html)
gser ltar snang ba|<person> Shining Like Gold: Name of the thus-gone one of the world system Endowed with Moon. (Original glossary entry: https://84000.co/glossary/entity-18683.html)
gser mchog 'od dpal|<person> Glorious Supremely Golden Light: The name of a buddha in the southwestern direction. (Original glossary entry: https://84000.co/glossary/entity-28679.html)
gser mchog 'od dpal|<person> Suvarṇottamaprabhāśrī (Skt: suvarṇottamaprabhāśrī): The name of a bodhisattva. “Glorious Golden Light.” (Original glossary entry: https://84000.co/glossary/entity-9841.html)
gser mchog 'od dpal|<person> Suvarṇottamaprabhāśrī (Skt: suvarṇottamaprabhāśrī): A courtesan's daughter, central figure of The Miraculous Play of Mañjuśrīsūtra. Her name means “Glorious Light of Supreme Gold.” The Sanskrit name is reconstructed from the Tibetan and is not attested (see). (Original glossary entry: https://84000.co/glossary/entity-28705.html)
gser mchog brtsegs|<person> Supreme Golden Peak: Foremost in terms of insight among the followers of the buddha Mokṣadhvaja. (Original glossary entry: https://84000.co/glossary/entity-26360.html)
gser mchog gzi brjid ldan pa|<person> Endowed with the Splendor of Supreme Gold: Foremost in terms of insight among the followers of the buddha Hitaiṣin. (Original glossary entry: https://84000.co/glossary/entity-20898.html)
gser mchog snang ba|<person> Suvarṇottamaprabhāsā (Skt: suvarṇottamaprabhāsā): One of King Bimbisāra's daughters. (Original glossary entry: https://84000.co/glossary/entity-4774.html)
gser mchog|<person> Supreme Gold: Foremost in terms of miraculous abilities among the followers of the buddha Dṛḍhasaṃdhi. (Original glossary entry: https://84000.co/glossary/entity-26359.html)
gser mchog|<person> Suvarṇottama (Skt: suvarṇottama): The 664th buddha in the first list, 663rd in the second list, and 655th in the third list. (Original glossary entry: https://84000.co/glossary/entity-26578.html)
gser mdog can|<place> Gold Colored: Birthplace of the buddhaBrahmā. (Original glossary entry: https://84000.co/glossary/entity-27783.html)
gser mdog gdong|<person> Golden Face: A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35572.html)
gser mdog gzi brjid dri ma med pa rnam par dag pa|<person> Kanakārciśuddhavimalatejas (Skt: kanakārciḥśuddhavimalatejas): A bodhisattva present in the Buddha's assembly. (Original glossary entry: https://84000.co/glossary/entity-17175.html)
gser mdog me tog|<place> Svarṇapuṣpaprabhava (Skt: svarṇapuṣpaprabhava): A park in another world in the distant past. The name as given in verse. In prose it is called Suvarṇapuṣpābhamaṇḍala. (Original glossary entry: https://84000.co/glossary/entity-31832.html)
gser mdog|<person> Hemavarṇa (Skt: hemavarṇa): A buddha in the past. (Original glossary entry: https://84000.co/glossary/entity-45227.html)
gser mdog|<person> Golden Color: Name of a king who was the previous incarnation of the bodhisattva Maitreya. (Original glossary entry: https://84000.co/glossary/entity-28477.html)
gser mdog|<person> Hemavarṇa (Skt: hemavarṇa): A nāga king in the audience of the sūtra, but also attested as a translation of Hemavarṇa, the name of a former buddha, in the Lalitavistara. (Original glossary entry: https://84000.co/glossary/entity-5306.html)
gser mdzod|<person> Gold Treasury: A bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-44050.html)\n\nSynonym: {gser gyi snying po}
gser mgrin|<person> Golden Throat: A nāga king. (Original glossary entry: https://84000.co/glossary/entity-6490.html)
gser mig|<person> Golden Eyes, Suparṇākṣa (Skt: suparṇākṣa): A garuḍa king. (Original glossary entry: https://84000.co/glossary/entity-43643.html)
gser mkhar ri|<person> Golden Mountain Citadel: A bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-45101.html)
gser ngad can|<person> Kākanāda (Skt: kākanāda): A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-36105.html)
gser phreng can|<person> Kāñcanamālā (Skt: kāñcanamālā): “She Who Has a Golden Garland.” The daughter of King Kṛkin of Vārāṇasī in the distant past. (Original glossary entry: https://84000.co/glossary/entity-45484.html)
gser phreng can|<person> Kāñcanamālikā (Skt: kāñcanamālikā): The name of a female Buddhist deity, meaning “Garlanded with Gold,” here used as an epithet of Sitātapatrā. (Original glossary entry: https://84000.co/glossary/entity-42458.html)\n\nSynonym: {gser gyi phreng ba can}
gser phreng|<place> Golden Garland: Forest on the third asura level, Excellent Abode. (Original glossary entry: https://84000.co/glossary/entity-30244.html)
gser phug gi khang pa|<place> House of Refined Gold (Skt: tapanīyagṛha): A realm in the Heaven of the Thirty-Three. (Original glossary entry: https://84000.co/glossary/entity-30326.html)
gser ri rin chen 'byung gnas gdugs brtsegs|<person> Suvarṇaratnākaracchatrakūṭa (Skt: suvarṇaratnākaracchatrakūṭa): A buddha in the distant future who is the bodhisattva Ruciraketu in the time of Śākyamuni. (Toh 555: gser gdugs rin po che brtsegs pa) (Original glossary entry: https://84000.co/glossary/entity-46595.html)\n\nSynonyms: {gser dang rin po che'i 'byung gnas gdugs brtsegs}, {gser rin chen 'byung gnas gdugs brtsegs}
gser rin chen 'byung gnas gdugs brtsegs|<person> Suvarṇaratnākaracchatrakūṭa (Skt: suvarṇaratnākaracchatrakūṭa): A buddha in the distant future who is the bodhisattva Ruciraketu in the time of Śākyamuni. (Suvarṇaratnākaracchatrakūṭa; Toh Degé 556: gser ri rin chen 'byung gnas gdugs brtegs, Suvarṇaparvataratnākarachattrakūṭa; Toh 555: gser gdugs rin po che brtsegs pa) (Original glossary entry: https://84000.co/glossary/entity-46595.html)\n\nSynonyms: {gser dang rin po che'i 'byung gnas gdugs brtsegs}, {gser ri rin chen 'byung gnas gdugs brtsegs}
gser rin po che'i ri bo gzi brjid bzang po|<person> Kanakamaṇiparvatatejobhadra (Skt: kanakamaṇiparvatatejobhadra): One of countless buddhas in a past kalpa. (Original glossary entry: https://84000.co/glossary/entity-15470.html)
gser rin po che'i ri spo rnam par snang ba|<place> Maṇikanakaparvataśikharavairocana (Skt: maṇikanakaparvataśikharavairocana): A vast array of many masses of world realms in the distant past. (Original glossary entry: https://84000.co/glossary/entity-15526.html)
gser rin po che'i ri'i dbyangs|<person> Kanakamaṇiparvataghoṣa (Skt: kanakamaṇiparvataghoṣa): One of countless buddhas in a past kalpa. (Original glossary entry: https://84000.co/glossary/entity-15469.html)
gser sbyin ma|<person> Hiraṇyadā (Skt: hiraṇyadā): One of the names of Śrī Mahādevī. (Original glossary entry: https://84000.co/glossary/entity-6309.html)
gser sbyin|<person> Gold Gift: Son of the buddha Prāmodyarāja. (Original glossary entry: https://84000.co/glossary/entity-22241.html)
gser sdings pa|<person> Serdingpa: A monk and scholar of the twelfth–thirteenth century. Founder of Serding monastery and prominent in the Guhyasamāja Tantralineage. (Original glossary entry: https://84000.co/glossary/entity-44847.html)
gser sdug mdzes pa rnam par nges pa'i 'od kyi gzi brjid kyi rgyal po|<person> Golden Beauty, King of the Splendid Light of Ascertainment: A buddha of the past. (Original glossary entry: https://84000.co/glossary/entity-22243.html)
gser ser skya|<person> Pale Yellow Gold: A nāga king. (Original glossary entry: https://84000.co/glossary/entity-34878.html)
gser sgron dri zhim|<place> Fragrance of the Golden Lamp: A holy site blessed by the presence of sages. (Original glossary entry: https://84000.co/glossary/entity-35004.html)
gser sgron|<person> Golden Lamp: Foremost in terms of miraculous abilities among the followers of the buddha Atibala. (Original glossary entry: https://84000.co/glossary/entity-22247.html)
gser snang bas rnam par gnon pa|<person> Overwhelming with Golden Light: Name of the thus-gone one of the world system Guru of the Moon. (Original glossary entry: https://84000.co/glossary/entity-17443.html)
gser spyan|<person> Kanakalocana (Skt: kanakalocana): The name that the Buddha Ratnagarbha prophesies will be that of one of his eighty brothers (the twenty-ninth) when he becomes a buddha. (Original glossary entry: https://84000.co/glossary/entity-42685.html)
gser stug po bsags pa'i 'od gzi brjid kyi rgyal po|<person> King of the Splendid Light of Deep Accumulations of Gold: A bodhisattva present in the circle around Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-23376.html)
gser thub|<person> Kanakamuni (Skt: kanakamuni): The name that the Buddha Ratnagarbha prophesies will be that of one of his eighty brothers (the fifteenth) when he becomes a buddha. (Original glossary entry: https://84000.co/glossary/entity-44151.html)
gser thub|<person> Kanaka, Kanakamuni (Skt: kanaka, kanakamuni): \n1) One of the six buddhas who preceded Śākyamuni in this Fortunate Eon.\n2) The name of a previous buddha.\n3) The fifth of the “seven previous buddhas.”\n4) The fifth of the seven buddhas, with Śākyamuni as the seventh. The second buddha in this Bhadraka eon that we are in. In the White Lotus of Compassion Sūtra, Buddha Ratnagarbha specifically prophesies that the third of Ratnagarbha's thousand vedapāṭhaka pupils will be this buddha. He also earlier prophesies that his fifteenth brother will be a buddha who has that name.\n5) Fifth of the seven tathāgatas/buddhas. Identified in other texts as the second buddha to appear in the present eon.\n6) The fifth of seven successive buddhas among whom Śākyamuni is the seventh. He is the second among these buddhas to appear in this eon.\n7) One of the tathāgatas attending the delivery of the MMK.\n8) A buddha in the past.\n9) The second buddha in the Bhadraka eon. The Buddha Ratnagarbha specifically prophesies that the third of Ratnagarbha's thousand Veda-reciting pupils will be this buddha.\n10) The second buddha of the Bhadrakalpa or Fortunate Eon and the fourth of the buddhas of antiquity (Skt. saptatathāgata). Pāli Koṇāgamana.\n\n(Original glossary entry: https://84000.co/glossary/entity-41852.html)\n\nSynonyms: {gser}, {ser thub}
gser tog 'od|<person> Light of Golden Ornaments: A buddha in the distant future who is Rūpyaprabha, the son of the bodhisattva Ruciraketu, in the time of Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-43945.html)\n\nSynonym: {'dzam bu gser gyi rgyal mtshan gser du snang ba}
gser yod pa|<place> Kanakavatī (Skt: kanakavatī): The realm of the Buddha Śantābha. (Original glossary entry: https://84000.co/glossary/entity-15279.html)
gser|<person> Gold: Son of the buddha Kṛtavarman. (Original glossary entry: https://84000.co/glossary/entity-22239.html)
gser|<place> Suvarṇa (Skt: suvarṇa): A pore on Avalokiteśvara's body. (Original glossary entry: https://84000.co/glossary/entity-8198.html)
gser|<term> Ser: A clan or tribe in Tibet. According to the Catalog, one of the eighteen tribes of Nguchen Gyalmo, belonging to the divine lineage of Go. (Original glossary entry: https://84000.co/glossary/entity-44718.html)
gser|<person> Kanaka (Skt: kanaka): One of the pratyekabuddhas attending the delivery of the MMK. Possibly also a shortened form of the name of the tathāgata Kanakamuni. (Original glossary entry: https://84000.co/glossary/entity-11518.html)
gsha' zhing 'os|<person> Rati (Skt: rati): According to Monier-Williams: “amorous enjoyment, often personified as one of the two wives of Kāmadeva, together with Prīti.” (Original glossary entry: https://84000.co/glossary/entity-5173.html)
gshan gyis mi thub pa|<place> Unconquered: The buddhafield of the Thus-Gone One Suparikīrtitanāmadheyaśrīrāja. (Original glossary entry: https://84000.co/glossary/entity-32739.html)
gshe ba'i shing|<person> Abused Tree: A nāga king. (Original glossary entry: https://84000.co/glossary/entity-34880.html)
gshed byed|<term> kṛtya (Skt: kṛtya): \n1) A class of evil spirits.\n2) A kind of female evil spirit or sorceress.\n3) A spirit one can request, by making offerings, to destroy others. Usually female, with this sūtra having the sole instance of a male entity. There are also references to humans who have this power.\n4) A class of spirit beings typically associated with violent sorcery rites.\n5) A generally malevolent class of semi-divine being.\n6) A class of nonhuman being, often female, who are ritually summoned to perform injurious acts against the target of the rite.\n\n(Original glossary entry: https://84000.co/glossary/entity-1821.html)\n\nSynonym: {gshed ma}
gshed ma|<term> kṛtyā (Skt: kṛtyā): A class of nonhuman being, often female, who are ritually summoned to perform injurious acts against the target of the rite. They are often mentioned together with khākorḍas, who serve a similar function. (Original glossary entry: https://84000.co/glossary/entity-1821.html)\n\nSynonym: {gshed byed}
gshegs par dgyes|<person> Delight in Going: Buddha in the presence of whom the buddha Jñānaprāpta (680 according to the third enumeration) first gave rise to the mind of awakening. (Original glossary entry: https://84000.co/glossary/entity-20206.html)
gshes gnyen grags ldan|<person> Famed Friend: A great bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-13426.html)
gshin gyi 'jig rten|<place> world of Death (Skt: yamaloka): The land of the dead ruled over by the Lord of Death. In Buddhism it refers to the pretarealm, where beings generally suffer from hunger and thirst, which in traditional Brahmanism is the fate of those departed without descendants to make ancestral offerings. (Original glossary entry: https://84000.co/glossary/entity-42042.html)\n\nSynonyms: {'chi bdag gi rgyal po'i yul}, {Gshin rje'i 'jig rten}, {gshin rje'i 'jig rten}, {gshin rje'i 'jig rten du 'dzin pa}, {gshin rje'i 'jig rten pa}, {gshin rje'i yul}
gshin rje 'khyil ma|<person> Vivasvatāvartā (Skt: vivasvatāvartā): One of the dhāraṇī goddesses present at the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-12664.html)
gshin rje dang chu lha dang ku be ra dang brgya byin la sogs pa'i dpal|<person> Yamavaruṇakuberavāsavaśrī (Skt: yamavaruṇakuberavāsavaśrī): One of the names of Śrī Mahādevī. (Original glossary entry: https://84000.co/glossary/entity-6316.html)
gshin rje gshed|<person> Yamāri (Skt: yamāri): “Yama's Enemy,” an epithet of Yamāntaka, the wrathful form of Mañjuśrī. (Original glossary entry: https://84000.co/glossary/entity-42478.html)
gshin rje gshed|<person> Yamāntaka (Skt: yamāntaka): The wrathful aspect of Mañjuśrī. (Original glossary entry: https://84000.co/glossary/entity-2360.html)\n\nSynonyms: {gshin rje mthar byed}, {gshin rje'i gshed}, {ya mAn+ta ka}
gshin rje ma hA kA la|<person> Yāma Mahākāla: The divine brother of Red Cāmuṇḍī. His parents are the goddess Umadevī and the god Mahādeva. (Original glossary entry: https://84000.co/glossary/entity-44078.html)
gshin rje mo|<person> Yāmyā (Skt: yāmyā): One of the great mātṛs. (Original glossary entry: https://84000.co/glossary/entity-12682.html)\n\nSynonym: {gshin rje'i chung ma}
gshin rje mthar byed|<person> Yamāntaka (Skt: yamāntaka): \n1) The wrathful aspect of Mañjuśrī.\n2) Deity invoked to summon and subdue Karṇapiśācī.\n\n(Original glossary entry: https://84000.co/glossary/entity-2360.html)\n\nSynonyms: {gshin rje gshed}, {gshin rje'i gshed}, {ya mAn+ta ka}
gshin rje rgyal po|<person> Lord of Death, Yama, Yamarāja (Skt: dharmarāja yama, dharmarāja yamarāja, yama, yamarāja): \n1) The lord of death, who judges the dead and rules over the hells.\n2) Another name of Yama.\n3) Thelord of deathin Indian mythology, who judges the dead and rules over the hells and the realm of the hungry ghosts.\n\n(Original glossary entry: https://84000.co/glossary/entity-41622.html)\n\nSynonyms: {'chi bdag}, {chos kyi rgyal po gshin rje}, {gshin rje}, {gshin rje'i rgyal po}, {ya ma}
gshin rje sel|<person> Yamunā (Skt: yamunā): A river queen. (Original glossary entry: https://84000.co/glossary/entity-36669.html)\n\nSynonyms: {ya mu nA}, {ya mu na}
gshin rje'i 'jig rten du 'dzin pa|<place> World of the Lord of Death (Skt: yamaloka): The land of the dead ruled over by the Lord of Death. In Buddhism it refers to the pretarealm, where beings generally suffer from hunger and thirst, which in traditional Brahmanism is the fate of those departed without descendants to make ancestral offerings. (Original glossary entry: https://84000.co/glossary/entity-42042.html)\n\nSynonyms: {'chi bdag gi rgyal po'i yul}, {gshin gyi 'jig rten}, {Gshin rje'i 'jig rten}, {gshin rje'i 'jig rten}, {gshin rje'i 'jig rten pa}, {gshin rje'i yul}
gshin rje'i 'jig rten pa'i sems can|<term> inhabitants of Yāma's kingdom (Skt: yāmalaukika): This refers to hungry ghosts, or pretas. Yāma (gzhin rje) is the Lord of Death. (Original glossary entry: https://84000.co/glossary/entity-33001.html)
gshin rje'i 'jig rten pa|<term> Yama's realm (Skt: yamaloka): The land of the dead ruled over by the Lord of Death. In Buddhism it refers to the pretarealm, where beings generally suffer from hunger and thirst, which in traditional Brahmanism is the fate of those departed without descendants to make ancestral offerings. (Original glossary entry: https://84000.co/glossary/entity-42042.html)\n\nSynonyms: {'chi bdag gi rgyal po'i yul}, {gshin gyi 'jig rten}, {Gshin rje'i 'jig rten}, {gshin rje'i 'jig rten}, {gshin rje'i 'jig rten du 'dzin pa}, {gshin rje'i yul}
gshin rje'i 'jig rten|<term> realm of ghosts, Realm of the Lord of Death, realm of the Lord of the Dead, realm of Yama, realms of Yama, spirit world governed by Yama, world of the Lord of Death, world of Yama, Yama's realm, Yama's world (Skt: yamaloka): The land of the dead ruled over by the Lord of Death. In Buddhism it refers to the pretarealm, where beings generally suffer from hunger and thirst, which in traditional Brahmanism is the fate of those departed without descendants to make ancestral offerings. (Original glossary entry: https://84000.co/glossary/entity-42042.html)\n\nSynonyms: {'chi bdag gi rgyal po'i yul}, {gshin gyi 'jig rten}, {Gshin rje'i 'jig rten}, {gshin rje'i 'jig rten du 'dzin pa}, {gshin rje'i 'jig rten pa}, {gshin rje'i yul}
gshin rje'i chung ma|<person> Yāmyā (Skt: yāmyā): A great mātṛkā. (Original glossary entry: https://84000.co/glossary/entity-12682.html)\n\nSynonym: {gshin rje mo}
gshin rje'i gshed|<person> Yamāntaka (Skt: yamāntaka): Wrathful aspect of Mañjuśrī; also the namesake mantra. (Original glossary entry: https://84000.co/glossary/entity-2360.html)\n\nSynonyms: {gshin rje gshed}, {gshin rje mthar byed}, {ya mAn+ta ka}
gshin rje'i lcam gcig ma|<person> Yama's Sister: An epithet for Śrīdevī Mahākālī. According to The Tantra of the Flaming Ḍākinī (Toh 842), Śrīdevī Mahākālī was originally born as a divine girl called Red Cāmuṇḍī. Her father was Mahādeva, her mother was Umadevī, and her brother at that time was called Yama Mahākāla. Hence, she is “Yama's Sister.” (Original glossary entry: https://84000.co/glossary/entity-45102.html)\n\nSynonyms: {gshin rje'i lcam}, {gshin rje'i lcam mo}, {shin rje'i sring mo}
gshin rje'i lcam mo|<person> Yama's Sister: An epithet for Devī Mahākālī. According to The Tantra of the Flaming Ḍākinī(Toh 842), Śrīdevī Mahākālī was originally born as a divine girl called Red Cāmuṇḍī. Her father was Mahādeva, her mother was Umadevī, and her brother at that time was called Yama Mahākāla. Hence, she is “Yama's Sister.” (Original glossary entry: https://84000.co/glossary/entity-45102.html)\n\nSynonyms: {gshin rje'i lcam}, {gshin rje'i lcam gcig ma}, {shin rje'i sring mo}
gshin rje'i lcam|<person> Yama's Sister: An epithet for Śrīdevī Mahākālī. According to The Tantra of the Flaming Ḍākinī (Toh 842), Śrīdevī Mahākālī was originally born as a divine girl called Red Cāmuṇḍī. Her father was Mahādeva, her mother was Umadevī, and her brother at that time was called Yama Mahākāla. Hence, she is “Yama's Sister.” (Original glossary entry: https://84000.co/glossary/entity-45102.html)\n\nSynonyms: {gshin rje'i lcam gcig ma}, {gshin rje'i lcam mo}, {shin rje'i sring mo}
gshin rje'i me|<person> Jamadagni (Skt: jamadagni): A great ṛṣi. (Original glossary entry: https://84000.co/glossary/entity-16419.html)\n\nSynonyms: {dza ma da g+ni}, {'dza' mag ni}, {me 'bar}
gshin rje'i mtshams kyi dgon pa|<place> Borderlands of the Lord of Death (Skt: yamasīmākāntāra): One of sixteen realms that surround the Howling Hell. (Original glossary entry: https://84000.co/glossary/entity-29898.html)
gshin rje'i pho nya mo|<person> Yamadūtī (Skt: yamadūtī): A great rākṣasī. (Original glossary entry: https://84000.co/glossary/entity-45729.html)
gshin rje'i rgyal po|<person> Yamarāja (Skt: yamarāja): Another name for Yama, the lord of death. (Original glossary entry: https://84000.co/glossary/entity-41622.html)\n\nSynonyms: {'chi bdag}, {chos kyi rgyal po gshin rje}, {gshin rje}, {gshin rje rgyal po}, {ya ma}
gshin rje'i yul|<term> domain of the Lord of Death (Skt: yamaloka): The land of the dead ruled over by the Lord of Death. In Buddhism it refers to the pretarealm, where beings generally suffer from hunger and thirst, which in traditional Brahmanism is the fate of those departed without descendants to make ancestral offerings. (Original glossary entry: https://84000.co/glossary/entity-42042.html)\n\nSynonyms: {'chi bdag gi rgyal po'i yul}, {gshin gyi 'jig rten}, {Gshin rje'i 'jig rten}, {gshin rje'i 'jig rten}, {gshin rje'i 'jig rten du 'dzin pa}, {gshin rje'i 'jig rten pa}
gshin rje|<person> Yama (Skt: yama): A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-36023.html)
gshin rje|<term> yāmaka (Skt: jāmaka, yāmaka): A class of supernatural beings. (Original glossary entry: https://84000.co/glossary/entity-42427.html)\n\nSynonyms: {dzA ma ka}, {gzhin rje}
gshin rje|<person> Lord of Death, Yama (Skt: mṛtyu, yama): \n1) The god of death, a guardian of the southern quarter.\n2) The lord of death who, in Indian mythology, judges the dead and rules over the hell and preta realms.\n3) The Indic lord of death who judges the dead and rules over the hells. Also, the deity who governs the southern direction.\n4) The Lord of Death who judges the dead and rules over the hells.\n5) From Vedic times, the Lord of Death, who directs the departed into the next realm of rebirth.\n6) Lord of the dead in Indian mythology.\n7) The god of death and the overlord of the hell realms.\n8) The ruler of the lower realms.\n9) The Lord of Death, he judges the dead and rules over the hells.\n10) The lord of death.\n\n(Original glossary entry: https://84000.co/glossary/entity-41622.html)\n\nSynonyms: {'chi bdag}, {chos kyi rgyal po gshin rje}, {gshin rje rgyal po}, {gshin rje'i rgyal po}, {ya ma}
gshog zegs bkram|<person> Spreading Spotted Wings: A garuḍa king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35588.html)
gshol 'dzin ma|<person> Haladharā (Skt: haladharā): A rākṣasī. (Original glossary entry: https://84000.co/glossary/entity-43184.html)
gshol mda' 'dzin|<person> Īṣādhāra (Skt: īṣādhāra): A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35980.html)
gshol mda' 'dzin|<term> Īṣādhāra (Skt: īṣādhāra): Name of a class of gods, as well as one of the ranges of mountains around Sumeru. (Original glossary entry: https://84000.co/glossary/entity-3590.html)
gshol mda' 'dzin|<place> Iśādhāra (Skt: iśādhāra): One of seven golden mountains enumerated in Abhidharma cosmology. (Original glossary entry: https://84000.co/glossary/entity-16727.html)\n\nSynonym: {ri gnya' shing 'dzin}
gshol mda' ba|<place> Plow: An island in the vicinity of Jambudvīpa. (Original glossary entry: https://84000.co/glossary/entity-30610.html)
gshol ngan|<person> Bad Plough: A nāga king. (Original glossary entry: https://84000.co/glossary/entity-34885.html)
gshol|<term> plow (Skt: hala): The Sanskrit may also refer to a weapon or a plow repurposed as a weapon, which would make sense in the context of the short list of weapons (34–43) found among the eighty designs, although the Tibetan meaning itself doesn't connote this secondary meaning. Here its image is the fortieth of the eighty designs on the palms and soles of the Tathāgata. (Original glossary entry: https://84000.co/glossary/entity-16153.html)
gsing ma|<place> Śādvalā (Skt: śādvalā): A village or town. (Original glossary entry: https://84000.co/glossary/entity-16819.html)
gso ba po|<person> Bharuka (Skt: bharuka): A yakṣa general. (Original glossary entry: https://84000.co/glossary/entity-43099.html)
gso ba'i cho ga|<term> mending rite: In the eight-chapter of The Tantra of Glorious Mahākāla(Toh 667), this ritual includes washing off the painting and other ritual implements one has used in the performance of a killing rite. (Original glossary entry: https://84000.co/glossary/entity-45125.html)
gso ba'i mtha'|<place> Bharukaccha (Skt: bharukaccha): A geographical location in this sūtra. (Original glossary entry: https://84000.co/glossary/entity-6081.html)\n\nSynonym: {rgyas pa'i 'gram}
gso ba|<person> Bhṛgu (Skt: bhṛgu): A lord of beings. (Original glossary entry: https://84000.co/glossary/entity-43103.html)
gso ba|<term> life, nourishing being, one who lives (Skt: poṣa): Edgerton favors the theory according to which poṣa/posa should be derived from puruṣa; however, the Tibetan translation reflects a different etymologization of the term that must have been current at the time of the Tibetan translations of Sanskrit texts. Pāli etymologies also suggest a link to the idea of “nourishing” (attabhāvassa posanato poso), and therefore we have preferred to follow traditional etymologies that better reflect how the South Asian and Tibetan masters understood the term. (Original glossary entry: https://84000.co/glossary/entity-1667.html)\n\nSynonym: {gso ba po}
gso byed|<person> Sustainer: Attendant of the buddha Vaidyarāja. (Original glossary entry: https://84000.co/glossary/entity-26570.html)
gso byed|<person> Jīvaka (Skt: jīvaka): A highly skilled healer and personal physician of the Buddha Śākyamuni and King Bimbisāra, he figures into many stories of the Buddha and his disciples and is often, as here, referred to as the “king of physicians” or “king of medicine.” (Original glossary entry: https://84000.co/glossary/entity-16424.html)\n\nSynonyms: {sman pa'i rgyal po'i 'tsho byed}, {'tsho byed}, {'tsho byed gzhon nu}
gso ma can|<person> Śāṇavāsa (Skt: śāṇavāsa, śāṇavāsika): A certain householder who was fourth among those in the apostolic succession that carried on the Buddha's teachings after his parinirvāṇa. (Original glossary entry: https://84000.co/glossary/entity-7804.html)
gso sbyin|<term> poṣadha, restoration and purification of vows (Skt: poṣadha): \n1) Also rendered as “poṣadha.”\n2) The eight vows kept by laypeople on the four sacred days of the month: full, new, and half-moon days. Alternate form isupoṣadha(gso sbyong).\n\n(Original glossary entry: https://84000.co/glossary/entity-1992.html)\n\nSynonym: {gso sbyong}
gso sbyong 'phags|<person> Upoṣadha (Skt: upoṣadha): A king, the father of King Māndhātṛ. (Original glossary entry: https://84000.co/glossary/entity-16636.html)
gso sbyong gi gnas|<term> restoration rite site (Skt: poṣadhāmukha): The Sanskrit compound poṣadha-āmukham (lit. “restoration commencement”) was translated into Tibetan as gso sbyong gi gnas (lit. “restoration ritesite”). Kalyāṇamitra's gloss of poṣadhāmukhaṃ clarifies the Tibetan translation gso sbyong gi gnas: “ 'should agree on a restoration ritesite'; that site where the restoration rite will commence is called the 'restoration ritesite. ' The saṅgha should, through a twofold act and motion, agree to hold the restoration rite at that site.” Toh 4113, (F.312.b): gso sbyong gi gnas la blo mthun par bya'o zhes bya ba ni gnas gang du gso sbyong mngon du byed pa'i gnas de ni gso sbyong gi gnas zhes bya ste/ gnas der gso sbyong bya bar dge 'dun gyis gsol ba dang gnyis kyi las kyis blo mthun par bya ba'o. (Original glossary entry: https://84000.co/glossary/entity-46758.html)
gso sbyong gi gzhi|<text> The Chapter on the Restoration Rite (Skt: Poṣadhavastu): Toh.1-2 (Read the text at: https://84000.co/translation/toh1-2#UT22084-001-002-17981)
gso sbyong gi yan lag brgyad|<term> eight precepts (Skt: aṣṭāṅgapoṣadha): To refrain from (1) killing, (2) stealing, (3) sexual activity, (4) false speech, (5) intoxication, (6) singing, dancing, music, and beautifying oneself with adornments or cosmetics, (7) using a high or large bed, and (8) eating at improper times. Typically, this observance is maintained by lay people for twenty-four hours on new moon and full moon days, as well as other special days in the lunar calendar. (Original glossary entry: https://84000.co/glossary/entity-36836.html)\n\nSynonyms: {'phags pa'i yan lag brgyad dang ldan pa'i bsnyen gnas}, {yan lag brgyad dang ldan pa'i bsnyen gnas}, {yan lag brgyad dang ldan pa'i gso sbyin}, {yan lag brgyad dang ldan pa'i gso sbyong}, {yan lag brgyad pa'i bsnyen gnas}, {yan lag brgyad pa'i gso sbyong}
